listing_id,neighbourhood_name,property_type,room_type,accommodates,bathrooms,bedrooms,beds,listing_price,minimum_nights,maximum_nights,instant_bookable,is_superhost,host_listing_count,total_reviews_before_cutoff,unique_reviewers_before_cutoff,avg_comment_len_before_cutoff,max_comment_len_before_cutoff,days_since_last_review,available_days_last_90d,available_rate_last_90d,avg_minimum_nights_calendar_last_90d,avg_maximum_nights_calendar_last_90d,available_days_last_30d,available_rate_last_30d,avg_minimum_nights_calendar_last_30d,avg_maximum_nights_calendar_last_30d,future_calendar_days_observed_30d,future_available_days_30d,future_available_rate_30d,high_demand_proxy,cutoff_date,dataset_version
620056,Westerpark,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,212.0,3,30,False,False,1,34.0,34.0,387.02941176470586,1623.0,537.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-04-11,v1_student
623123,De Baarsjes - Oud-West,Entire condo,Entire home/apt,4,3.0,3.0,,,3,4,False,False,1,41.0,41.0,457.6829268292683,1328.0,230.0,0,0.0,3.0,4.0,0,0.0,3.0,4.0,30,0,0.0,1,2026-04-11,v1_student
627188,Centrum-West,Private room in bed and breakfast,Private room,2,1.0,0.0,1.0,112.0,1,10,False,True,2,692.0,684.0,232.29768786127167,1696.0,215.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
627213,Zuid,Houseboat,Entire home/apt,5,2.5,3.0,,,7,30,False,False,1,17.0,17.0,422.4117647058824,1480.0,258.0,0,0.0,7.0,30.0,0,0.0,7.0,30.0,30,0,0.0,1,2026-04-11,v1_student
638555,Oostelijk Havengebied - Indische Buurt,Houseboat,Entire home/apt,4,2.5,4.0,,,2,14,False,True,1,23.0,23.0,245.7391304347826,759.0,257.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
646957,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1.5,2.0,,,4,17,False,False,1,8.0,8.0,203.875,357.0,243.0,0,0.0,4.0,17.0,0,0.0,4.0,17.0,30,0,0.0,1,2026-04-11,v1_student
654931,Centrum-West,Room in bed and breakfast,Hotel room,2,1.0,1.0,1.0,178.0,1,1125,True,True,2,1036.0,1026.0,296.9816602316602,2767.0,214.0,81,0.8901098901098901,2.0,1125.0,27,0.8709677419354839,2.0,1125.0,30,21,0.7,0,2026-04-11,v1_student
655216,Centrum-West,Room in bed and breakfast,Hotel room,2,1.0,1.0,1.0,166.0,1,1125,True,True,2,949.0,945.0,317.92939936775554,2303.0,217.0,87,0.9560439560439561,2.0,1125.0,27,0.8709677419354839,2.0,1125.0,30,26,0.8666666666666667,0,2026-04-11,v1_student
660856,Watergraafsmeer,Entire townhouse,Entire home/apt,5,3.0,4.0,6.0,395.0,4,30,False,False,1,44.0,44.0,410.1136363636364,1920.0,225.0,0,0.0,4.0,30.0,0,0.0,4.0,30.0,30,0,0.0,1,2026-04-11,v1_student
664697,Oud-Noord,Entire loft,Entire home/apt,2,1.5,1.0,3.0,87.0,30,180,False,False,2,62.0,62.0,385.01612903225805,1175.0,2842.0,62,0.6813186813186813,30.0,180.0,31,1.0,30.0,180.0,30,19,0.6333333333333333,0,2026-04-11,v1_student
667305,Noord-West,Entire rental unit,Entire home/apt,2,1.5,1.0,,,5,120,False,False,1,48.0,48.0,452.75,1095.0,239.0,0,0.0,5.0,120.0,0,0.0,5.0,120.0,30,0,0.0,1,2026-04-11,v1_student
683431,De Pijp - Rivierenbuurt,Private room in rental unit,Private room,2,1.0,1.0,1.0,115.0,1,14,False,False,1,774.0,774.0,215.66537467700257,1340.0,216.0,88,0.967032967032967,1.0,14.0,31,1.0,1.0,14.0,30,25,0.8333333333333334,0,2026-04-11,v1_student
685990,Geuzenveld - Slotermeer,Private room in home,Private room,2,1.0,1.0,2.0,77.0,4,25,True,True,2,439.0,438.0,289.1047835990888,1692.0,221.0,49,0.5384615384615384,4.0,1125.0,31,1.0,4.0,1125.0,30,30,1.0,0,2026-04-11,v1_student
689623,Centrum-Oost,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,162.0,10,23,False,True,1,98.0,94.0,301.4387755102041,1090.0,235.0,0,0.0,14.0,23.0,0,0.0,14.0,23.0,30,0,0.0,1,2026-04-11,v1_student
694850,Centrum-West,Private room in rental unit,Private room,2,1.5,1.0,1.0,90.0,2,30,False,True,1,774.0,762.0,267.1524547803618,1701.0,219.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
22758348,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1.5,1.0,3.0,213.0,3,1125,False,True,2,278.0,278.0,257.6223021582734,1102.0,228.0,82,0.9010989010989011,3.0,1125.0,27,0.8709677419354839,3.0,1125.0,30,30,1.0,0,2026-04-11,v1_student
696113,IJburg - Zeeburgereiland,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,233.0,6,21,False,False,1,27.0,27.0,282.14814814814815,964.0,353.0,91,1.0,6.0,21.0,31,1.0,6.0,21.0,30,30,1.0,0,2026-04-11,v1_student
697153,Bos en Lommer,Entire home,Entire home/apt,4,1.5,2.0,,,2,7,False,False,1,0.0,0.0,,,-1.0,0,0.0,2.0,7.0,0,0.0,2.0,7.0,30,0,0.0,1,2026-04-11,v1_student
698672,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2,1.0,1.0,,,3,365,False,False,1,60.0,60.0,369.4166666666667,1251.0,956.0,0,0.0,3.0,365.0,0,0.0,3.0,365.0,30,0,0.0,1,2026-04-11,v1_student
701812,Zuid,Entire rental unit,Entire home/apt,4,2.0,3.0,,,7,365,False,True,3,14.0,14.0,412.7857142857143,1617.0,320.0,0,0.0,7.0,365.0,0,0.0,7.0,365.0,30,0,0.0,1,2026-04-11,v1_student
26265461,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1.0,1.0,,,2,1125,False,False,1,25.0,25.0,287.2,1020.0,899.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
702894,Bos en Lommer,Entire rental unit,Entire home/apt,4,1.5,2.0,,,5,40,False,False,2,85.0,84.0,368.7647058823529,2054.0,2288.0,0,0.0,5.0,40.0,0,0.0,5.0,40.0,30,0,0.0,1,2026-04-11,v1_student
708528,De Pijp - Rivierenbuurt,Private room in rental unit,Private room,2,1.0,1.0,,,3,10,False,True,1,265.0,263.0,311.0830188679245,1282.0,324.0,0,0.0,3.0,10.0,0,0.0,3.0,10.0,30,0,0.0,1,2026-04-11,v1_student
716107,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2,1.0,1.0,,,3,1125,False,False,1,175.0,175.0,349.6742857142857,1573.0,233.0,0,0.0,2.4285714285714284,1125.0,0,0.0,2.4838709677419355,1125.0,30,0,0.0,1,2026-04-11,v1_student
728144,Centrum-Oost,Entire loft,Entire home/apt,4,1.0,4.0,5.0,463.0,3,30,False,False,1,151.0,151.0,276.88079470198676,1212.0,222.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
5390933,Centrum-Oost,Private room in villa,Private room,4,1.0,2.0,,,3,180,False,True,1,157.0,156.0,353.29936305732485,1282.0,229.0,0,0.0,3.0,180.0,0,0.0,3.0,180.0,30,0,0.0,1,2026-04-11,v1_student
728145,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,225.0,3,14,False,False,1,70.0,67.0,385.84285714285716,1225.0,258.0,0,0.0,3.0,14.0,0,0.0,3.0,14.0,30,0,0.0,1,2026-04-11,v1_student
729260,Centrum-West,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,184.0,5,14,False,False,1,108.0,108.0,343.35185185185185,1761.0,242.0,90,0.989010989010989,6.0,14.0,31,1.0,6.0,14.0,30,21,0.7,0,2026-04-11,v1_student
729317,Centrum-Oost,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,147.0,3,14,True,True,2,218.0,218.0,211.95871559633028,879.0,219.0,0,0.0,3.7142857142857144,1125.0,0,0.0,3.7419354838709675,1125.0,30,0,0.0,1,2026-04-11,v1_student
730916,Westerpark,Private room in rental unit,Private room,2,1.0,,,,3,90,False,True,1,453.0,453.0,280.6291390728477,3025.0,559.0,0,0.0,3.0,90.0,0,0.0,3.0,90.0,30,0,0.0,1,2026-04-11,v1_student
733654,Centrum-Oost,Entire rental unit,Entire home/apt,4,1.5,2.0,,,5,30,False,False,1,14.0,14.0,412.42857142857144,930.0,963.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,30,0,0.0,1,2026-04-11,v1_student
741043,Westerpark,Boat,Entire home/apt,4,2.0,3.0,3.0,590.0,2,1125,False,True,3,92.0,92.0,293.94565217391306,996.0,230.0,80,0.8791208791208791,2.0,1125.0,28,0.9032258064516129,2.0,1125.0,30,15,0.5,0,2026-04-11,v1_student
742160,Centrum-Oost,Boat,Entire home/apt,16,2.5,8.0,22.0,948.0,2,60,False,True,2,152.0,152.0,240.08552631578948,1019.0,265.0,89,0.978021978021978,2.0,60.0,29,0.9354838709677419,2.0,60.0,30,27,0.9,0,2026-04-11,v1_student
744659,Oud-Oost,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,125.0,2,7,False,True,1,363.0,362.0,274.6556473829201,1485.0,233.0,67,0.7362637362637363,2.0,7.0,16,0.5161290322580645,2.0,7.0,30,6,0.2,1,2026-04-11,v1_student
746067,Centrum-West,Entire rental unit,Entire home/apt,2,1.5,1.0,,,5,100,False,False,2,91.0,90.0,277.9010989010989,1049.0,676.0,0,0.0,5.0,100.0,0,0.0,5.0,100.0,30,0,0.0,1,2026-04-11,v1_student
751626,Oud-Oost,Entire rental unit,Entire home/apt,4,1.5,2.0,,,1,1125,False,False,1,32.0,32.0,310.40625,1650.0,578.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
754613,Centrum-Oost,Entire rental unit,Entire home/apt,4,1.0,1.0,3.0,429.0,3,250,False,True,1,505.0,504.0,299.6950495049505,2131.0,213.0,80,0.8791208791208791,3.0,250.0,20,0.6451612903225806,3.0,250.0,30,0,0.0,1,2026-04-11,v1_student
755431,De Baarsjes - Oud-West,Private room in rental unit,Private room,2,1.5,1.0,2.0,123.0,3,1125,False,True,1,388.0,384.0,362.5953608247423,2813.0,215.0,53,0.5824175824175825,3.0,1125.0,18,0.5806451612903226,3.0,1125.0,30,2,0.06666666666666667,1,2026-04-11,v1_student
758475,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,4,1.5,1.0,,,6,60,False,False,1,39.0,39.0,419.7435897435897,1258.0,2100.0,0,0.0,6.0,60.0,0,0.0,6.0,60.0,30,0,0.0,1,2026-04-11,v1_student
759060,Centrum-West,Entire rental unit,Entire home/apt,2,1.0,1.0,,,3,30,False,False,1,106.0,103.0,340.97169811320754,1639.0,1695.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-04-11,v1_student
759299,De Baarsjes - Oud-West,Entire condo,Entire home/apt,4,1.0,3.0,4.0,255.0,3,30,False,False,1,18.0,18.0,331.27777777777777,1019.0,237.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-04-11,v1_student
760074,Oostelijk Havengebied - Indische Buurt,Entire condo,Entire home/apt,2,1.5,1.0,,,2,30,False,False,1,13.0,13.0,269.38461538461536,826.0,241.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-04-11,v1_student
761411,Noord-Oost,Private room in condo,Private room,1,1.0,,,,3,365,True,True,2,346.0,341.0,285.04046242774564,1568.0,245.0,0,0.0,2.7142857142857144,1125.0,0,0.0,2.7096774193548385,1125.0,30,0,0.0,1,2026-04-11,v1_student
768274,Westerpark,Entire rental unit,Entire home/apt,2,2.0,1.0,1.0,295.0,3,1125,True,False,1,84.0,83.0,488.7857142857143,2093.0,303.0,64,0.7032967032967034,3.0,1125.0,4,0.12903225806451613,3.0,1125.0,30,14,0.4666666666666667,0,2026-04-11,v1_student
768737,Westerpark,Private room in boat,Private room,2,1.5,1.0,1.0,131.0,2,7,True,True,3,405.0,404.0,235.78024691358024,1184.0,237.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
771217,Zuid,Houseboat,Entire home/apt,4,2.5,3.0,,,3,35,False,False,1,10.0,10.0,405.1,1261.0,2656.0,0,0.0,3.0,35.0,0,0.0,3.0,35.0,30,0,0.0,1,2026-04-11,v1_student
771343,Centrum-West,Private room in bed and breakfast,Private room,2,1.5,1.0,1.0,122.0,1,14,False,True,2,902.0,898.0,259.2328159645233,2509.0,229.0,78,0.8571428571428571,1.0,14.0,23,0.7419354838709677,1.0,14.0,30,12,0.4,0,2026-04-11,v1_student
771758,Slotervaart,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,60.0,2,8,False,False,2,374.0,374.0,240.2192513368984,1736.0,228.0,91,1.0,2.0,8.0,31,1.0,2.0,8.0,30,30,1.0,0,2026-04-11,v1_student
775655,Centrum-Oost,Private room in rental unit,Private room,2,1.0,1.0,1.0,137.0,2,31,True,False,1,555.0,550.0,300.2396396396396,1986.0,214.0,91,1.0,2.2857142857142856,31.0,31,1.0,2.3225806451612905,31.0,30,30,1.0,0,2026-04-11,v1_student
780674,Centrum-Oost,Entire rental unit,Entire home/apt,2,1.0,1.0,,,2,15,False,False,1,36.0,36.0,237.55555555555554,766.0,935.0,0,0.0,2.0,15.0,0,0.0,2.0,15.0,30,0,0.0,1,2026-04-11,v1_student
782254,Centrum-West,Entire rental unit,Entire home/apt,4,1.0,3.0,,,3,10,False,False,1,67.0,67.0,245.43283582089552,800.0,223.0,0,0.0,3.0,10.0,0,0.0,3.0,10.0,30,0,0.0,1,2026-04-11,v1_student
794322,Centrum-Oost,Private room in boat,Private room,2,1.0,1.0,1.0,199.0,1,1125,False,True,1,446.0,444.0,361.4237668161435,2655.0,229.0,91,1.0,1.0,1125.0,31,1.0,1.0,1125.0,30,22,0.7333333333333333,0,2026-04-11,v1_student
37553574,Noord-Oost,Entire home,Entire home/apt,4,1.0,3.0,2.0,200.0,3,14,False,False,1,0.0,0.0,,,-1.0,0,0.0,3.0,14.0,0,0.0,3.0,14.0,30,0,0.0,1,2026-04-11,v1_student
796683,De Baarsjes - Oud-West,Entire home,Entire home/apt,4,1.0,3.0,,,3,1125,False,False,1,15.0,15.0,422.0,1073.0,2449.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
800723,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,4,1.0,2.0,2.0,118.0,4,14,False,False,1,18.0,18.0,352.72222222222223,765.0,2244.0,1,0.01098901098901099,4.0,14.0,1,0.03225806451612903,4.0,14.0,30,10,0.3333333333333333,0,2026-04-11,v1_student
801544,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1.0,1.0,,,3,1124,False,False,1,105.0,105.0,321.95238095238096,1164.0,402.0,0,0.0,3.0,1124.0,0,0.0,3.0,1124.0,30,0,0.0,1,2026-04-11,v1_student
802052,Centrum-Oost,Private room in houseboat,Private room,2,1.0,1.0,1.0,140.0,1,30,False,True,1,1445.0,1436.0,245.67266435986159,2757.0,218.0,70,0.7692307692307693,1.0,30.0,16,0.5161290322580645,1.0,30.0,30,15,0.5,0,2026-04-11,v1_student
805330,De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,4,1.5,3.0,,,5,21,False,False,1,20.0,20.0,466.0,1339.0,349.0,0,0.0,5.0,21.0,0,0.0,5.0,21.0,30,0,0.0,1,2026-04-11,v1_student
816940,Zuid,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,130.0,7,40,False,False,1,83.0,83.0,330.5542168674699,1289.0,378.0,0,0.0,7.0,40.0,0,0.0,7.0,40.0,30,0,0.0,1,2026-04-11,v1_student
817716,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,2,1.0,1.0,,,3,30,False,False,1,42.0,42.0,443.45238095238096,980.0,863.0,0,0.0,3.0,30.0,0,0.0,3.0,30.0,30,0,0.0,1,2026-04-11,v1_student
818881,Centrum-Oost,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,144.0,6,60,False,False,1,49.0,49.0,264.734693877551,823.0,237.0,77,0.8461538461538461,6.0,60.0,19,0.6129032258064516,6.0,60.0,30,9,0.3,1,2026-04-11,v1_student
5401946,Watergraafsmeer,Entire condo,Entire home/apt,4,1.0,2.0,,,2,1125,False,False,1,82.0,82.0,294.6707317073171,1004.0,1048.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
829306,De Baarsjes - Oud-West,Entire townhouse,Entire home/apt,4,1.5,2.0,,,5,28,False,False,1,25.0,25.0,498.96,845.0,588.0,0,0.0,5.0,28.0,0,0.0,5.0,28.0,30,0,0.0,1,2026-04-11,v1_student
834233,Centrum-Oost,Private room in condo,Private room,2,1.5,1.0,2.0,123.0,3,28,False,True,1,419.0,411.0,333.8019093078759,1519.0,282.0,52,0.5714285714285714,2.978021978021978,28.0,5,0.16129032258064516,3.0,28.0,30,1,0.03333333333333333,1,2026-04-11,v1_student
835627,Centrum-Oost,Entire rental unit,Entire home/apt,4,2.0,3.0,,,4,13,False,False,1,25.0,25.0,288.28,863.0,266.0,0,0.0,4.0,13.0,0,0.0,4.0,13.0,30,0,0.0,1,2026-04-11,v1_student
839610,Zuid,Entire rental unit,Entire home/apt,4,1.5,3.0,,,7,365,False,True,3,27.0,27.0,161.4814814814815,380.0,460.0,0,0.0,7.0,365.0,0,0.0,7.0,365.0,30,0,0.0,1,2026-04-11,v1_student
840346,De Pijp - Rivierenbuurt,Entire condo,Entire home/apt,2,1.0,2.0,,,1,1125,False,False,1,23.0,22.0,361.2608695652174,1234.0,592.0,0,0.0,1.0,1125.0,0,0.0,1.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
847093,De Baarsjes - Oud-West,Entire condo,Entire home/apt,4,1.0,3.0,6.0,340.0,5,7,False,False,2,58.0,57.0,394.5,2512.0,252.0,91,1.0,5.0,7.0,31,1.0,5.0,7.0,30,30,1.0,0,2026-04-11,v1_student
851044,Zuid,Entire rental unit,Entire home/apt,4,1.5,2.0,2.0,138.0,1,30,True,False,2,1133.0,1125.0,234.71932921447484,1608.0,222.0,50,0.5494505494505495,1.0,1125.0,12,0.3870967741935484,1.0,1125.0,30,7,0.23333333333333334,1,2026-04-11,v1_student
853645,De Pijp - Rivierenbuurt,Entire loft,Entire home/apt,4,1.0,2.0,,,30,60,False,False,1,70.0,69.0,332.5285714285714,860.0,2926.0,0,0.0,30.0,60.0,0,0.0,30.0,60.0,30,0,0.0,1,2026-04-11,v1_student
862411,Centrum-West,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,250.0,90,365,False,False,1,83.0,83.0,328.4457831325301,1127.0,989.0,27,0.2967032967032967,76.36263736263736,365.0,27,0.8709677419354839,49.96774193548387,365.0,30,30,1.0,0,2026-04-11,v1_student
865328,Zuid,Private room in rental unit,Private room,4,1.0,1.0,3.0,156.0,4,35,False,True,1,289.0,289.0,290.53287197231833,1149.0,216.0,76,0.8351648351648352,4.0,35.0,17,0.5483870967741935,4.0,35.0,30,15,0.5,0,2026-04-11,v1_student
868418,Noord-West,Private room in home,Private room,2,1.0,1.0,0.0,112.0,2,1125,False,True,2,21.0,21.0,248.8095238095238,513.0,254.0,39,0.42857142857142855,2.0,1125.0,31,1.0,2.0,1125.0,30,25,0.8333333333333334,0,2026-04-11,v1_student
874057,De Baarsjes - Oud-West,Entire condo,Entire home/apt,2,1.0,1.0,,,4,30,True,False,1,35.0,35.0,275.6,1092.0,2437.0,0,0.0,3.5714285714285716,1125.0,0,0.0,3.5161290322580645,1125.0,30,0,0.0,1,2026-04-11,v1_student
874076,Centrum-Oost,Private room in bed and breakfast,Private room,2,1.0,1.0,1.0,172.0,2,1125,False,True,2,82.0,81.0,353.8536585365854,2009.0,285.0,83,0.9120879120879121,2.0,1125.0,31,1.0,2.0,1125.0,30,12,0.4,0,2026-04-11,v1_student
877702,Centrum-Oost,Private room in bed and breakfast,Private room,2,1.5,0.0,1.0,235.0,2,1125,False,True,2,83.0,83.0,461.0120481927711,1715.0,223.0,79,0.8681318681318682,2.0,1125.0,27,0.8709677419354839,2.0,1125.0,30,14,0.4666666666666667,0,2026-04-11,v1_student
879986,De Pijp - Rivierenbuurt,Private room in rental unit,Private room,2,1.0,1.0,1.0,108.0,5,60,True,True,1,622.0,618.0,287.4742765273312,1620.0,213.0,91,1.0,5.0,60.0,31,1.0,5.0,60.0,30,30,1.0,0,2026-04-11,v1_student
884329,De Aker - Nieuw Sloten,Private room in guest suite,Private room,2,1.0,1.0,1.0,144.0,2,80,True,False,1,630.0,625.0,377.42063492063494,2043.0,226.0,42,0.46153846153846156,2.0,1125.0,31,1.0,2.0,1125.0,30,13,0.43333333333333335,0,2026-04-11,v1_student
890288,Zuid,Entire loft,Entire home/apt,4,2.0,2.0,2.0,439.0,2,30,False,True,1,61.0,61.0,330.6393442622951,1286.0,259.0,49,0.5384615384615384,2.0,30.0,0,0.0,2.0,30.0,30,11,0.36666666666666664,0,2026-04-11,v1_student
895684,Westerpark,Houseboat,Entire home/apt,2,1.0,1.0,1.0,340.0,1,1,False,False,1,50.0,50.0,287.76,928.0,300.0,91,1.0,1.0,1.0,31,1.0,1.0,1.0,30,30,1.0,0,2026-04-11,v1_student
901789,De Baarsjes - Oud-West,Entire condo,Entire home/apt,2,1.5,1.0,1.0,103.0,3,1125,False,True,1,100.0,99.0,285.16,974.0,316.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
906446,Buitenveldert - Zuidas,Private room in rental unit,Private room,2,1.0,1.0,1.0,89.0,2,60,True,True,2,437.0,435.0,248.02059496567506,3942.0,238.0,91,1.0,2.0,1125.0,31,1.0,2.0,1125.0,30,30,1.0,0,2026-04-11,v1_student
916096,Centrum-West,Entire rental unit,Entire home/apt,4,1.5,2.0,,,2,30,False,True,1,93.0,93.0,379.13978494623655,1199.0,251.0,0,0.0,2.0,30.0,0,0.0,2.0,30.0,30,0,0.0,1,2026-04-11,v1_student
919131,Zuid,Entire home,Entire home/apt,4,2.5,4.0,,,5,30,False,False,1,73.0,73.0,392.2191780821918,2094.0,298.0,0,0.0,5.0,30.0,0,0.0,5.0,30.0,30,0,0.0,1,2026-04-11,v1_student
922489,Noord-West,Private room in home,Private room,2,1.0,1.0,0.0,95.0,2,365,False,True,2,36.0,36.0,223.66666666666666,798.0,213.0,39,0.42857142857142855,2.0,365.0,31,1.0,2.0,365.0,30,30,1.0,0,2026-04-11,v1_student
931270,Zuid,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,127.0,2,365,False,True,1,519.0,515.0,272.11560693641616,1438.0,230.0,78,0.8571428571428571,2.0,365.0,20,0.6451612903225806,2.0,365.0,30,8,0.26666666666666666,1,2026-04-11,v1_student
933523,IJburg - Zeeburgereiland,Private room in guesthouse,Private room,4,1.5,2.0,2.0,209.0,3,14,False,True,1,189.0,189.0,319.6825396825397,1262.0,216.0,0,0.0,3.0,14.0,0,0.0,3.0,14.0,30,0,0.0,1,2026-04-11,v1_student
934060,Oud-Noord,Private room in boat,Private room,16,2.0,8.0,16.0,668.0,2,1125,False,False,2,163.0,163.0,347.30674846625766,1091.0,375.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
937635,De Baarsjes - Oud-West,Entire loft,Entire home/apt,4,1.0,3.0,,,3,10,False,False,1,93.0,91.0,327.7096774193548,1080.0,244.0,0,0.0,3.0,10.0,0,0.0,3.0,10.0,30,0,0.0,1,2026-04-11,v1_student
946142,Westerpark,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,108.0,3,34,False,True,1,492.0,489.0,323.7520325203252,1600.0,228.0,45,0.4945054945054945,3.0,34.0,9,0.2903225806451613,3.0,34.0,30,4,0.13333333333333333,1,2026-04-11,v1_student
947437,Osdorp,Private room in rental unit,Private room,2,1.0,1.0,1.0,100.0,2,365,False,True,1,363.0,363.0,320.267217630854,1555.0,230.0,0,0.0,2.0,365.0,0,0.0,2.0,365.0,30,0,0.0,1,2026-04-11,v1_student
951483,Watergraafsmeer,Entire home,Entire home/apt,4,2.0,2.0,2.0,128.0,4,30,False,False,1,67.0,67.0,282.7014925373134,999.0,233.0,0,0.0,4.0,30.0,0,0.0,4.0,30.0,30,0,0.0,1,2026-04-11,v1_student
954629,Bijlmer-Centrum,Private room in home,Private room,2,1.5,1.0,1.0,85.0,1,350,False,True,2,199.0,198.0,266.6884422110553,1055.0,216.0,60,0.6593406593406593,1.0,1125.0,28,0.9032258064516129,1.0,1125.0,30,18,0.6,0,2026-04-11,v1_student
1201747,De Baarsjes - Oud-West,Entire rental unit,Entire home/apt,3,1.5,2.0,,,2,1125,False,False,1,69.0,69.0,298.8550724637681,1577.0,602.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
954633,Bijlmer-Centrum,Private room in home,Private room,2,1.5,1.0,2.0,86.0,2,300,False,True,2,232.0,229.0,297.37068965517244,1473.0,218.0,0,0.0,2.0,1125.0,0,0.0,2.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
957396,IJburg - Zeeburgereiland,Entire home,Entire home/apt,6,2.0,4.0,4.0,276.0,3,1125,False,False,1,29.0,29.0,403.8965517241379,1175.0,601.0,88,0.967032967032967,3.0,1125.0,28,0.9032258064516129,3.0,1125.0,30,22,0.7333333333333333,0,2026-04-11,v1_student
963328,Centrum-West,Private room in guest suite,Private room,2,1.0,1.0,1.0,152.0,4,125,False,True,1,532.0,531.0,326.3421052631579,1687.0,223.0,18,0.1978021978021978,4.0,1125.0,0,0.0,4.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
964986,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,4,1.5,2.0,3.0,355.0,5,365,False,False,1,36.0,36.0,445.55555555555554,1455.0,651.0,91,1.0,5.0,365.0,31,1.0,5.0,365.0,30,30,1.0,0,2026-04-11,v1_student
969862,Zuid,Private room in rental unit,Private room,2,1.5,1.0,2.0,95.0,2,7,False,True,1,274.0,267.0,275.48175182481754,1879.0,221.0,0,0.0,2.0,7.0,0,0.0,2.0,7.0,30,0,0.0,1,2026-04-11,v1_student
978852,De Baarsjes - Oud-West,Private room in bed and breakfast,Private room,1,1.0,,,,3,1124,False,False,1,264.0,264.0,287.50757575757575,1277.0,769.0,0,0.0,3.0,1124.0,0,0.0,3.0,1124.0,30,0,0.0,1,2026-04-11,v1_student
989222,De Pijp - Rivierenbuurt,Entire rental unit,Entire home/apt,2,1.0,1.0,,,3,21,False,False,2,34.0,34.0,301.79411764705884,684.0,1039.0,0,0.0,3.0,21.0,0,0.0,3.0,21.0,30,0,0.0,1,2026-04-11,v1_student
995087,Westerpark,Private room in rental unit,Private room,2,1.5,1.0,2.0,85.0,3,60,False,True,1,478.0,478.0,260.28661087866107,1252.0,306.0,0,0.0,3.0,60.0,0,0.0,3.0,60.0,30,0,0.0,1,2026-04-11,v1_student
26271194,Oud-Oost,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,181.0,3,1125,False,False,1,31.0,31.0,300.48387096774195,594.0,265.0,0,0.0,3.0,1125.0,0,0.0,3.0,1125.0,30,0,0.0,1,2026-04-11,v1_student
